game_card_id	game_name	game_description	game_gen	game_rarity	game_element	mapping_role	event_kind	mtg_name	mtg_type_line	mtg_mana_value	mtg_colors	mtg_rarity	mtg_set	mtg_released_at	mtg_scryfall_id	mtg_scryfall_uri	mtg_image_normal	mtg_oracle_text	override_reason
6403	Penpen	A baby elephant who loves various flowerpots as hats.	5	3	2	creature		Ravenous Baloth	Creature — Beast	4.0	G	rare	ons	2002-10-07	c98182d6-5b25-4493-9286-f29633e1bec4	https://scryfall.com/card/ons/278/ravenous-baloth?utm_source=api	https://cards.scryfall.io/normal/front/c/9/c98182d6-5b25-4493-9286-f29633e1bec4.jpg?1592666556	Sacrifice a Beast: You gain 4 life.	Recognizable green beast for the baby elephant/flowerpot slot.
6404	Flower Dream	The Flower Messenger who controls dreams	5	3	10	creature		Tradewind Rider	Creature — Spirit	4.0	U	rare	tmp	1997-10-14	09412374-3645-4644-952e-2beaefb3104b	https://scryfall.com/card/tmp/98/tradewind-rider?utm_source=api	https://cards.scryfall.io/normal/front/0/9/09412374-3645-4644-952e-2beaefb3104b.jpg?1562052334	Flying\n{T}, Tap two untapped creatures you control: Return target permanent to its owner's hand.	Iconic blue spirit for the dream-controlling flower slot.
6405	Giant Mouth Rock	It holds rocks and soil together.	5	3	5	creature		Polar Kraken	Creature — Kraken	11.0	U	rare	ice	1995-06-03	aee01e9c-0445-4228-a73a-3e5744844ed3	https://scryfall.com/card/ice/89/polar-kraken?utm_source=api	https://cards.scryfall.io/normal/front/a/e/aee01e9c-0445-4228-a73a-3e5744844ed3.jpg?1562927525	Trample\nThis creature enters tapped.\nCumulative upkeep—Sacrifice a land. (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)	Super rare: giant mouth rock should feel huge and rare.
6406	Fungus Hunter Squid	Dangerous creatures in the water that release poison to attack enemies.	5	3	12	creature		Giant Octopus	Creature — Octopus	4.0	U	common	7ed	2001-04-11	5b707b2d-63e1-4c2c-ba42-9e027f02b1ff	https://scryfall.com/card/7ed/77/giant-octopus?utm_source=api	https://cards.scryfall.io/normal/front/5/b/5b707b2d-63e1-4c2c-ba42-9e027f02b1ff.jpg?1562238538		Creature flavor: fungus hunter squid should be aquatic tentacled creature.
6407	Street guy Bruno	A hip-hop master from Brooklyn, sunny, loud, a bit fierce but actually a very nice person.	5	3	6	creature		Ali from Cairo	Creature — Human	4.0	R	rare	arn	1993-12-17	42027613-d261-4ce2-8ba1-7a2480c660f8	https://scryfall.com/card/arn/36/ali-from-cairo?utm_source=api	https://cards.scryfall.io/normal/front/4/2/42027613-d261-4ce2-8ba1-7a2480c660f8.jpg?1562907105	Damage that would reduce your life total to less than 1 reduces it to 1 instead.	Iconic Old School humanoid for Bruno's street-fighter slot.
6408	Cotton seedlings	The cute cotton elf will burrow into the soil to avoid danger when in the fields.	5	3	6	creature		Zodiac Dragon	Creature — Dragon	9.0	R	rare	ptk	1999-05-01	46652ae3-6572-4296-939b-0789923180d5	https://scryfall.com/card/ptk/131/zodiac-dragon?utm_source=api	https://cards.scryfall.io/normal/front/4/6/46652ae3-6572-4296-939b-0789923180d5.jpg?1562256080	When this creature is put into your graveyard from the battlefield, you may return it to your hand.	Super rare: keep iconic dragon-scale match.
6409	Double leaf strain	Twin plants, the water spirit is responsible for absorbing water, and the grass spirit is responsible for providing nutrients.	5	3	2	creature		Wall of Blossoms	Creature — Plant Wall	2.0	G	uncommon	sth	1998-03-02	7eb4a1a3-efcf-4c9a-ad1f-0a3f8f2b456f	https://scryfall.com/card/sth/125/wall-of-blossoms?utm_source=api	https://cards.scryfall.io/normal/front/7/e/7eb4a1a3-efcf-4c9a-ad1f-0a3f8f2b456f.jpg?1562596872	Defender\nWhen this creature enters, draw a card.	Iconic green plant/wall creature for the double leaf super rare slot.
6410	Zeshui Beast	The guardian spirit in the lake controls the balance of the water. When abnormal forces are about to cause floods or disasters, the Zesui Beast will warn everyone.	5	3	1	creature		Marjhan	Creature — Serpent	7.0	U	rare	hml	1995-10-01	b6aa3299-3b7a-4ea5-bc1f-beead26d8116	https://scryfall.com/card/hml/31/marjhan?utm_source=api	https://cards.scryfall.io/normal/front/b/6/b6aa3299-3b7a-4ea5-bc1f-beead26d8116.jpg?1562588228	This creature doesn't untap during your untap step.\n{U}{U}, Sacrifice a creature: Untap this creature. Activate only during your upkeep.\nThis creature can't attack unless defending player controls an Island.\n{U}{U}: This creature gets -1/-0 until end of turn and deals 1 damage to target attacking creature without flying.\nWhen you control no Islands, sacrifice this creature.	Classic giant sea monster for the lake guardian slot.
7101	Le Yu Bird	"A lively and cheerful bird spirit, it travels through the forest with its melodious songs. It can influence the emotions of its partners with its melody. It is the ""sonic assistant"" in the team."	6	0	7	creature		Krosan Wayfarer	Creature — Human Druid	1.0	G	common	jud	2002-05-27	5356e684-c2fc-465e-a16c-7300824d2a8d	https://scryfall.com/card/jud/123/krosan-wayfarer?utm_source=api	https://cards.scryfall.io/normal/front/5/3/5356e684-c2fc-465e-a16c-7300824d2a8d.jpg?1562629898	Sacrifice this creature: You may put a land card from your hand onto the battlefield.	
7102	Leaf Blade	An insect-shaped elf with wings as sharp as blades and as fast as the wind in the dense forest.	6	0	4	creature		Quirion Explorer	Creature — Elf Druid Scout	2.0	G	common	pls	2001-02-05	141a031d-f899-497b-adf7-4af142078085	https://scryfall.com/card/pls/90/quirion-explorer?utm_source=api	https://cards.scryfall.io/normal/front/1/4/141a031d-f899-497b-adf7-4af142078085.jpg?1562899241	{T}: Add one mana of any color that a land an opponent controls could produce.	
7103	Leaf Claw Beast	A small grass-type beast, covered with vine leaves, agile and a master of disguise in the jungle.	6	0	2	creature		Harvest Mage	Creature — Human Spellshaper	1.0	G	common	nem	2000-02-14	95b29329-b9a3-4d59-b0f8-2abc67337760	https://scryfall.com/card/nem/105/harvest-mage?utm_source=api	https://cards.scryfall.io/normal/front/9/5/95b29329-b9a3-4d59-b0f8-2abc67337760.jpg?1562631121	{G}, {T}, Discard a card: Until end of turn, if you tap a land for mana, it produces one mana of a color of your choice instead of any other type and amount.	
7104	Earthdramon	A calm and taciturn dragon elf, he often patrols Iwahara Cliff alone. He is good at ground cracking and shock attacks and is the tactical core of the team.	6	0	6	creature		Elvish Pioneer	Creature — Elf Druid	1.0	G	common	ons	2002-10-07	7e71fc2d-643b-4fad-89a8-624d330895d6	https://scryfall.com/card/ons/257/elvish-pioneer?utm_source=api	https://cards.scryfall.io/normal/front/7/e/7e71fc2d-643b-4fad-89a8-624d330895d6.jpg?1562924784	When this creature enters, you may put a basic land card from your hand onto the battlefield tapped.	
7105	Rockfist Beast	His body is as hard as rock, and his fists can break boulders. He is famous for his defense and punches, and is a rock-steady shield wall character in battle.	6	0	5	creature		Diligent Farmhand	Creature — Human Druid	1.0	G	common	ody	2001-10-01	7bb40e09-6855-46d5-9bc9-bc6b2b0d7653	https://scryfall.com/card/ody/237/diligent-farmhand?utm_source=api	https://cards.scryfall.io/normal/front/7/b/7bb40e09-6855-46d5-9bc9-bc6b2b0d7653.jpg?1562917834	{1}{G}, Sacrifice this creature: Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle.\nIf this card is in a graveyard, effects from spells named Muscle Burst count it as a card named Muscle Burst.	
7106	Babu	A mysterious little beast that lives deep in the forest. It is gentle but full of curiosity and often sneaks out at night.	6	0	11	creature		Mistform Sliver	Creature — Illusion Sliver	2.0	U	common	lgn	2003-02-03	79a53c29-6753-4f6b-b4ee-00c1adf7e9c6	https://scryfall.com/card/lgn/46/mistform-sliver?utm_source=api	https://cards.scryfall.io/normal/front/7/9/79a53c29-6753-4f6b-b4ee-00c1adf7e9c6.jpg?1562919442	"All Slivers have ""{1}: This permanent becomes the creature type of your choice in addition to its other types until end of turn."""	
7107	Rakamon	The elves who live in the clouds are as light as mist and generate light every step of the way. They have the ability to control the weather and are the guides of the sky.	6	0	10	creature		Urborg Elf	Creature — Elf Druid	2.0	BGU	common	apc	2001-06-04	1d8521bf-d026-4d26-831e-a2f253307c93	https://scryfall.com/card/apc/90/urborg-elf?utm_source=api	https://cards.scryfall.io/normal/front/1/d/1d8521bf-d026-4d26-831e-a2f253307c93.jpg?1562901924	{T}: Add {B}, {G}, or {U}.	
7108	Fist Raccoon	A passionate fighting elf, wearing boxing gloves, with flexible movements and extremely fast attack rhythm, he is a fighting star in the ring.	6	0	8	creature		Crafty Pathmage	Creature — Human Wizard	3.0	U	common	ons	2002-10-07	c5d91378-f831-40ef-a79b-b044af1470e0	https://scryfall.com/card/ons/77/crafty-pathmage?utm_source=api	https://cards.scryfall.io/normal/front/c/5/c5d91378-f831-40ef-a79b-b044af1470e0.jpg?1562941736	{T}: Target creature with power 2 or less can't be blocked this turn.	
7109	Starryu Deer	The mysterious guardian of the night sky, whose steps carry starlight and can summon the power of the stars.	6	0	3	creature		Metathran Soldier	Creature — Metathran Soldier	2.0	U	common	uds	1999-06-07	650d40d0-78ec-4b6e-8ea0-28d43ce175d5	https://scryfall.com/card/uds/39/metathran-soldier?utm_source=api	https://cards.scryfall.io/normal/front/6/5/650d40d0-78ec-4b6e-8ea0-28d43ce175d5.jpg?1562444224	This creature can't be blocked.	
7110	Secret Love Bird	A taciturn bird elf with emotional fluctuations hidden in his eyes. He is good at shadow and psychic skills. He is an observer who hides his strength.	6	0	7	creature		Marsh Viper	Creature — Snake	4.0	G	common	5ed	1997-03-24	ba4c0606-f9af-4dee-bc36-5051395b5f44	https://scryfall.com/card/5ed/315/marsh-viper?utm_source=api	https://cards.scryfall.io/normal/front/b/a/ba4c0606-f9af-4dee-bc36-5051395b5f44.jpg?1687903808	Whenever this creature deals damage to a player, that player gets two poison counters. (A player with ten or more poison counters loses the game.)	
7111	Tree Elephant Beast	Forest guardian, wearing tree armor, powerful, good at crushing and defense.	6	0	6	creature		Wirewood Guardian	Creature — Elf Mutant	7.0	G	common	scg	2003-05-26	e8676b1f-e37c-4ae1-9dbe-d000369fa422	https://scryfall.com/card/scg/132/wirewood-guardian?utm_source=api	https://cards.scryfall.io/normal/front/e/8/e8676b1f-e37c-4ae1-9dbe-d000369fa422.jpg?1562536268	Forestcycling {2} ({2}, Discard this card: Search your library for a Forest card, reveal it, put it into your hand, then shuffle.)	
7112	Water Bubble Spirit	A happy water spirit creature that often floats with bubbles and can control water flow to fight.	6	0	1	creature		Spiketail Hatchling	Creature — Drake	2.0	U	common	pcy	2000-06-05	9988f0fe-a7d4-44f9-b37c-fa30014ea215	https://scryfall.com/card/pcy/49/spiketail-hatchling?utm_source=api	https://cards.scryfall.io/normal/front/9/9/9988f0fe-a7d4-44f9-b37c-fa30014ea215.jpg?1562923526	Flying (This creature can't be blocked except by creatures with flying or reach.)\nSacrifice this creature: Counter target spell unless its controller pays {1}.	
7113	Tidal Wing	Water elves active on the coast have gliding-like fins and can fly across the sky with the help of waves. It is good at controlling water flow for high-speed impact, and has a lively personality.	6	0	0	creature		Goblin Taskmaster	Creature — Goblin	1.0	R	common	ons	2002-10-07	feff65ca-aedf-4434-b701-590d600d1a0b	https://scryfall.com/card/ons/210/goblin-taskmaster?utm_source=api	https://cards.scryfall.io/normal/front/f/e/feff65ca-aedf-4434-b701-590d600d1a0b.jpg?1562955378	{1}{R}: Target Goblin creature gets +1/+0 until end of turn.\nMorph {R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)	
7114	Thunderfish	An electric fish with a bullet-like body, it swims extremely fast, and its electric fins can release high-voltage current. It is a strong fighter in underwater battles and often stuns its opponents with electric waves.	6	0	3	creature		Dream Fighter	Creature — Human Soldier	3.0	U	common	mir	1996-10-08	aec06bc9-553c-4e01-8b43-a4eeaa511b4d	https://scryfall.com/card/mir/63/dream-fighter?utm_source=api	https://cards.scryfall.io/normal/front/a/e/aec06bc9-553c-4e01-8b43-a4eeaa511b4d.jpg?1562720974	Whenever this creature blocks or becomes blocked by a creature, this creature and that creature phase out. (While they're phased out, they're treated as though they don't exist. Each one phases in before its controller untaps during their next untap step.)	
7115	Fire Tailed Beast	A flame-type dragon beast with a continuously burning tail. It lives in volcanic areas. When it moves, it will leave a trail of fire marks on the ground. It can clear out enemies with its tail of fire.	6	0	0	creature		Pardic Swordsmith	Creature — Dwarf	3.0	R	common	ody	2001-10-01	44ac622c-db04-41bf-817e-4698843e6346	https://scryfall.com/card/ody/213/pardic-swordsmith?utm_source=api	https://cards.scryfall.io/normal/front/4/4/44ac622c-db04-41bf-817e-4698843e6346.jpg?1562907512	{R}, Discard a card at random: This creature gets +2/+0 until end of turn.	
7116	Fire Tiger	A small tiger spirit with a fiery mane. Although it is small in size, it has an extremely stubborn personality. It is good at close combat and often scares away enemies with heat waves.	6	0	0	creature		Bogardan Firefiend	Creature — Elemental Spirit	3.0	R	common	wth	1997-06-09	80ff9650-d25f-4c6b-b96e-794b50af3f14	https://scryfall.com/card/wth/91/bogardan-firefiend?utm_source=api	https://cards.scryfall.io/normal/front/8/0/80ff9650-d25f-4c6b-b96e-794b50af3f14.jpg?1562801853	When this creature dies, it deals 2 damage to target creature.	
7117	Fire Winged Dragon	A flying dragon spirit surrounded by flames, its back and tail are burning. It is good at diving in flames in the air. It is one of the rulers of the fire attribute.	6	0	9	creature		Carrion Feeder	Creature — Zombie	1.0	B	common	scg	2003-05-26	88042031-64af-4f84-85d5-95992b43aa6c	https://scryfall.com/card/scg/59/carrion-feeder?utm_source=api	https://cards.scryfall.io/normal/front/8/8/88042031-64af-4f84-85d5-95992b43aa6c.jpg?1562531649	This creature can't block.\nSacrifice a creature: Put a +1/+1 counter on this creature.	
7118	Spirit Squirrel	A small spiritual beast that is common in the forest. The leaves on its head can sense weather changes, and its tail stores seed energy. It is the closest partner to nature in the grass system.	6	0	7	creature		Gustcloak Runner	Creature — Human Soldier	1.0	W	common	ons	2002-10-07	eb227f65-9189-41ed-94a0-2aa21cad26f5	https://scryfall.com/card/ons/35/gustcloak-runner?utm_source=api	https://cards.scryfall.io/normal/front/e/b/eb227f65-9189-41ed-94a0-2aa21cad26f5.jpg?1562950998	Whenever this creature becomes blocked, you may untap it and remove it from combat.	
7119	Flamehorn Beast	A fire-based beast that lives in lava fields, with eternal flames burning on its horns. It is good at charging and spitting lava, and its attacks are both fast and destructive.	6	0	5	creature		Goblin Patrol	Creature — Goblin	1.0	R	common	usg	1998-10-12	d0fcd8d3-f159-49a1-8dd9-582ae4a0adc3	https://scryfall.com/card/usg/193/goblin-patrol?utm_source=api	https://cards.scryfall.io/normal/front/d/0/d0fcd8d3-f159-49a1-8dd9-582ae4a0adc3.jpg?1562939207	Echo {R} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)	
7120	Lava Fang	A small fire-type dragon with scorching rock fangs hidden in the corner of its mouth. It has a powerful bite and the ability to melt rocks. It is a flame hunter in the cave.	6	0	0	creature		Rogue Kavu	Creature — Kavu	2.0	R	common	inv	2000-10-02	61e1a445-129d-4bb9-a8b0-3f55e3e0bc58	https://scryfall.com/card/inv/160/rogue-kavu?utm_source=api	https://cards.scryfall.io/normal/front/6/1/61e1a445-129d-4bb9-a8b0-3f55e3e0bc58.jpg?1562914814	Whenever this creature attacks alone, it gets +2/+0 until end of turn.	
7201	Green Leaf Essence	A plant elf whose whole body is wrapped in young leaves, it can absorb sunlight and quickly restore its physical strength. It moves lightly and is a healer deep in the forest.	6	1	2	creature		Broodhatch Nantuko	Creature — Insect Druid	2.0	G	uncommon	ons	2002-10-07	38315ba3-57a0-4aa0-b1bc-4b1fcdd763d4	https://scryfall.com/card/ons/250/broodhatch-nantuko?utm_source=api	https://cards.scryfall.io/normal/front/3/8/38315ba3-57a0-4aa0-b1bc-4b1fcdd763d4.jpg?1562908205	Whenever this creature is dealt damage, you may create that many 1/1 green Insect creature tokens.\nMorph {2}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)	
7202	Winged Thunderworm	An insect spirit that can fly with electricity, its wings vibrate like thunder, has excellent maneuverability and lightning attacks, and is a lightning-quick hunter.	6	1	3	creature		Thalakos Dreamsower	Creature — Thalakos Wizard	3.0	U	uncommon	tmp	1997-10-14	d725cdc0-3a85-4722-bb13-40c336f511b6	https://scryfall.com/card/tmp/92/thalakos-dreamsower?utm_source=api	https://cards.scryfall.io/normal/front/d/7/d725cdc0-3a85-4722-bb13-40c336f511b6.jpg?1562056872	Shadow (This creature can block or be blocked by only creatures with shadow.)\nYou may choose not to untap this creature during your untap step.\nWhenever this creature deals damage to an opponent, tap target creature. That creature doesn't untap during its controller's untap step for as long as this creature remains tapped.	
7203	Flower Fairy	A fairy-type elf born among flowers, with an elegant figurine and the ability to heal pollen and hypnotize the language of flowers, she is a gentle guardian of nature.	6	1	11	creature		Crypt Rats	Creature — Rat	3.0	B	uncommon	7ed	2001-04-11	f9b2f697-01cc-4610-b4aa-cae83b38647a	https://scryfall.com/card/7ed/125/crypt-rats?utm_source=api	https://cards.scryfall.io/normal/front/f/9/f9b2f697-01cc-4610-b4aa-cae83b38647a.jpg?1562251783	{X}: This creature deals X damage to each creature and each player. Spend only black mana on X.	
7204	Flower Wing Spirit	An agile elf that often flies in the sea of flowers. Its wings are as light as petals. It is good at confusing enemies and moving quickly. It is a representative of speed and charm.	6	1	10	creature		Spiny Starfish	Creature — Starfish	3.0	U	uncommon	all	1996-06-10	c4242dda-6078-481d-a068-e7b10c873b89	https://scryfall.com/card/all/35/spiny-starfish?utm_source=api	https://cards.scryfall.io/normal/front/c/4/c4242dda-6078-481d-a068-e7b10c873b89.jpg?1562770170	{U}: Regenerate this creature.\nAt the beginning of each end step, if this creature regenerated this turn, create a 0/1 blue Starfish creature token for each time it regenerated this turn.	
7205	Hua Yunling	A flower elf who is born with fragrance. Her wings are as translucent as crystal. She can influence the emotions of others with the fragrance of flowers. She is the messenger of the melody of flowers.	6	1	10	creature		Vodalian Hypnotist	Creature — Merfolk Wizard	2.0	BU	uncommon	inv	2000-10-02	721fd877-0a28-4002-8b47-058bac4ac44d	https://scryfall.com/card/inv/84/vodalian-hypnotist?utm_source=api	https://cards.scryfall.io/normal/front/7/2/721fd877-0a28-4002-8b47-058bac4ac44d.jpg?1562917815	{2}{B}, {T}: Target player discards a card. Activate only as a sorcery.	
7206	Blue Flame Spirit	A fire elf clad in blue flames with a cold personality. He is good at controlling high-temperature green flames. He is an expert in long-range firepower combat with precise shots.	6	1	0	creature		Hyperion Blacksmith	Creature — Human Artificer	3.0	R	uncommon	leg	1994-06-01	44d499a9-fe7c-4a1a-9eb3-a7fd9f85ae08	https://scryfall.com/card/leg/152/hyperion-blacksmith?utm_source=api	https://cards.scryfall.io/normal/front/4/4/44d499a9-fe7c-4a1a-9eb3-a7fd9f85ae08.jpg?1592364504	{T}: You may tap or untap target artifact an opponent controls.	
7207	Blue Bat Beast	A rare bat beast that lives in the Cold Crystal Cave. It has an ice crystal core on its chest. It can release cold air to freeze enemies and fly at high speeds with its wings.	6	1	12	creature		Soulcatcher	Creature — Bird Soldier	2.0	W	uncommon	ody	2001-10-01	14d24d2f-699b-46d8-9353-45e6a67f99d2	https://scryfall.com/card/ody/47/soulcatcher?utm_source=api	https://cards.scryfall.io/normal/front/1/4/14d24d2f-699b-46d8-9353-45e6a67f99d2.jpg?1562898941	Flying\nWhenever a creature with flying dies, put a +1/+1 counter on this creature.	
7208	Teng Yueling	A small dragon-shaped elf covered in vines, active among the tree canopies. He moves quickly and is good at entangling enemies and resonating with nature in a fighting style.	6	1	2	creature		Wall of Mulch	Creature — Wall	2.0	G	uncommon	ons	2002-10-07	8b3b4448-50f0-4996-94a1-db9ce356d925	https://scryfall.com/card/ons/298/wall-of-mulch?utm_source=api	https://cards.scryfall.io/normal/front/8/b/8b3b4448-50f0-4996-94a1-db9ce356d925.jpg?1562927857	Defender (This creature can't attack.)\n{G}, Sacrifice a Wall: Draw a card.	
7209	Mushroom Spirit	Mushroom elves who look cute but have cunning personalities can secrete spores to disturb enemies. They often disguise themselves with cute appearances and are little traps in the forest.	6	1	6	creature		Elves of Deep Shadow	Creature — Elf Druid	1.0	BG	uncommon	drk	1994-08-01	f395278e-6d74-4f35-af9d-21bad7b19763	https://scryfall.com/card/drk/76/elves-of-deep-shadow?utm_source=api	https://cards.scryfall.io/normal/front/f/3/f395278e-6d74-4f35-af9d-21bad7b19763.jpg?1562952805	{T}: Add {B}. This creature deals 1 damage to you.	
7210	Papa crab	A naive amphibious elf with a hard back that can resist attacks. It moves slowly but has amazing defense. It likes to stay in warm streams.	6	1	1	creature		Silver Erne	Creature — Bird	4.0	U	uncommon	ice	1995-06-03	685076cc-098c-4f98-918c-0ad825eda10f	https://scryfall.com/card/ice/98/silver-erne?utm_source=api	https://cards.scryfall.io/normal/front/6/8/685076cc-098c-4f98-918c-0ad825eda10f.jpg?1587911666	Flying, trample	
7211	Flash Bubble Fox	A little fox spirit full of electricity. Its tail stores electricity. It has a lively personality. It can control thunder and lightning to carry out quick attacks. It is a lightning-quick explorer.	6	1	3	creature		Thunder Wall	Creature — Wall	3.0	U	uncommon	ice	1995-06-03	4fc5d510-c4f7-4a09-bf86-83c3fa3f8928	https://scryfall.com/card/ice/104/thunder-wall?utm_source=api	https://cards.scryfall.io/normal/front/4/f/4fc5d510-c4f7-4a09-bf86-83c3fa3f8928.jpg?1562909618	Defender (This creature can't attack.)\nFlying\n{U}: This creature gets +1/+1 until end of turn.	
7212	Amphibious Stone Spirit	Ice elves with crystal energy in their bodies live deep in mines. They are good at creating shields and reflecting energy, and are reliable partners for exploring the underground.	6	1	12	creature		Wonder	Creature — Incarnation	4.0	U	uncommon	jud	2002-05-27	44670666-9028-4b4a-a5af-a3bf35fc6a21	https://scryfall.com/card/jud/54/wonder?utm_source=api	https://cards.scryfall.io/normal/front/4/4/44670666-9028-4b4a-a5af-a3bf35fc6a21.jpg?1562629638	Flying\nAs long as this card is in your graveyard and you control an Island, creatures you control have flying.	
7213	Flash Fox	A vibrant fox elf, the flames on its tail and back will beat as it runs. Outgoing and curious, he is good at disrupting enemies with his flickering movements and is one of the most dexterous attackers in the fire system.	6	1	0	creature		Warbreak Trumpeter	Creature — Goblin	1.0	R	uncommon	lgn	2003-02-03	fc942957-1067-428c-8ee1-01f9e260efe1	https://scryfall.com/card/lgn/116/warbreak-trumpeter?utm_source=api	https://cards.scryfall.io/normal/front/f/c/fc942957-1067-428c-8ee1-01f9e260efe1.jpg?1562945961	Morph {X}{X}{R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)\nWhen this creature is turned face up, create X 1/1 red Goblin creature tokens.	
7214	Deer Leaf Beast	The grass-type deer lives deep in the forest. Its horn-like branch buds can sense the changes of the seasons, and the leaves on its surface can release healing power. It has a calm and quiet personality and is one of the spiritual beasts that protects the balance of the forest.	6	1	2	creature		Nimble Mongoose	Creature — Mongoose	1.0	G	uncommon	ody	2001-10-01	99e5ecf5-a662-4df0-a6ba-9177c62b6503	https://scryfall.com/card/ody/258/nimble-mongoose?utm_source=api	https://cards.scryfall.io/normal/front/9/9/99e5ecf5-a662-4df0-a6ba-9177c62b6503.jpg?1562923593	Shroud (This creature can't be the target of spells or abilities.)\nThreshold — This creature gets +2/+2 as long as there are seven or more cards in your graveyard.	
7301	Prokaryotic sequence·Qimi	"A mysterious artificial life form composed of blue and red energy flow, with the core number ""01"" engraved on its shoulder. Possessing extremely high data processing capabilities, he often leads actions with calmness and rationality, and also has the potential for independent evolution."	6	2	10	creature		Doomsday Specter	Creature — Specter	4.0	BU	rare	pls	2001-02-05	85206cc1-5484-40c6-b11d-b8d6fad4fc5c	https://scryfall.com/card/pls/103/doomsday-specter?utm_source=api	https://cards.scryfall.io/normal/front/8/5/85206cc1-5484-40c6-b11d-b8d6fad4fc5c.jpg?1562923103	Flying\nWhen this creature enters, return a blue or black creature you control to its owner's hand.\nWhenever this creature deals combat damage to a player, look at that player's hand and choose a card from it. The player discards that card.	
7302	Ni Feng Girl Liyin	An alien agent from the electronic space, wearing a neon armor and having malfunction signals reflected in his eyes. The fighting style is sharp and fast, and he is good at digital cutting and information penetration. He is an awakener who resists the system.	6	2	11	creature		Xira Arien	Legendary Creature — Insect Wizard	3.0	BGR	rare	chr	1995-07-01	21fa636b-8ce8-40b6-a4d0-3191a664bd92	https://scryfall.com/card/chr/90/xira-arien?utm_source=api	https://cards.scryfall.io/normal/front/2/1/21fa636b-8ce8-40b6-a4d0-3191a664bd92.jpg?1562901785	Flying\n{B}{R}{G}, {T}: Target player draws a card.	
7303	Shadow Ember	A flaming dragon born from the lava abyss, its body is as black as iron rock, and its wings are burning with eternal fire. The roar can shatter mountains and is a symbol of destruction and rebirth.	6	2	9	creature		Darigaaz, the Igniter	Legendary Creature — Dragon	6.0	BGR	rare	inv	2000-10-02	54dcf5e3-4303-41a3-b54c-24a9d462ce07	https://scryfall.com/card/inv/243/darigaaz-the-igniter?utm_source=api	https://cards.scryfall.io/normal/front/5/4/54dcf5e3-4303-41a3-b54c-24a9d462ce07.jpg?1562912267	Flying\nWhenever Darigaaz deals combat damage to a player, you may pay {2}{R}. If you do, choose a color, then that player reveals their hand and Darigaaz deals damage to the player equal to the number of cards of that color revealed this way.	Iconic dragon for the shadow ember slot.
7304	Sugar Horse	This pony spirit animal lives in the Candy Valley. It has a mane as fluffy as sugar candies and a gentle personality. It is the favorite companion of children. Sugar energy stored in the body can resolve toxins and negative states.	6	2	7	creature		Arrogant Wurm	Creature — Wurm	5.0	G	uncommon	tor	2002-02-04	11b849c7-c91d-4c67-a357-f7d17f9b187a	https://scryfall.com/card/tor/120/arrogant-wurm?utm_source=api	https://cards.scryfall.io/normal/front/1/1/11b849c7-c91d-4c67-a357-f7d17f9b187a.jpg?1562628625	Trample\nMadness {2}{G} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)	Recognizable large animal creature for the sugar horse slot.
7305	Bubble Chirp	The baby shark is full of bubble energy and has a cheerful personality, always making bubbles to express his emotions. It is the first choice elf for introductory trainers of the water system.	6	2	1	creature		Chicken à la King	Creature — Bird Noble	3.0	U	rare	ugl	1998-08-11	3fcefcab-8988-47e8-89bb-9b76f14c9d8b	https://scryfall.com/card/ugl/17/chicken-%C3%A0-la-king?utm_source=api	https://cards.scryfall.io/normal/front/3/f/3fcefcab-8988-47e8-89bb-9b76f14c9d8b.jpg?1562799089	Whenever a 6 is rolled on a six-sided die, put a +1/+1 counter on each Bird. (You may roll dice only when instructed to.)\nTap an untapped Bird you control: Roll a six-sided die. (Like now.)	
7306	Blazing Wolf Split	A strong and flexible werewolf warrior, he is good at combining fire and melee combat to carry out rapid and continuous attacks.	6	2	7	creature		Crosis, the Purger	Legendary Creature — Dragon	6.0	BRU	rare	inv	2000-10-02	e5f336d8-12a4-482d-8ffd-c205858c72ba	https://scryfall.com/card/inv/242/crosis-the-purger?utm_source=api	https://cards.scryfall.io/normal/front/e/5/e5f336d8-12a4-482d-8ffd-c205858c72ba.jpg?1562941160	Flying\nWhenever Crosis deals combat damage to a player, you may pay {2}{B}. If you do, choose a color, then that player reveals their hand and discards all cards of that color.	Iconic dark dragon for the blazing wolf split slot.
