game_card_id	game_name	game_description	game_gen	game_rarity	game_element	mapping_role	event_kind	mtg_name	mtg_type_line	mtg_mana_value	mtg_colors	mtg_rarity	mtg_set	mtg_released_at	mtg_scryfall_id	mtg_scryfall_uri	mtg_image_normal	mtg_oracle_text	override_reason
7108	Fist Raccoon	A passionate fighting elf, wearing boxing gloves, with flexible movements and extremely fast attack rhythm, he is a fighting star in the ring.	6	0	8	creature		Crafty Pathmage	Creature — Human Wizard	3.0	U	common	ons	2002-10-07	c5d91378-f831-40ef-a79b-b044af1470e0	https://scryfall.com/card/ons/77/crafty-pathmage?utm_source=api	https://cards.scryfall.io/normal/front/c/5/c5d91378-f831-40ef-a79b-b044af1470e0.jpg?1562941736	{T}: Target creature with power 2 or less can't be blocked this turn.	
7109	Starryu Deer	The mysterious guardian of the night sky, whose steps carry starlight and can summon the power of the stars.	6	0	3	creature		Metathran Soldier	Creature — Metathran Soldier	2.0	U	common	uds	1999-06-07	650d40d0-78ec-4b6e-8ea0-28d43ce175d5	https://scryfall.com/card/uds/39/metathran-soldier?utm_source=api	https://cards.scryfall.io/normal/front/6/5/650d40d0-78ec-4b6e-8ea0-28d43ce175d5.jpg?1562444224	This creature can't be blocked.	
7110	Secret Love Bird	A taciturn bird elf with emotional fluctuations hidden in his eyes. He is good at shadow and psychic skills. He is an observer who hides his strength.	6	0	7	creature		Marsh Viper	Creature — Snake	4.0	G	common	5ed	1997-03-24	ba4c0606-f9af-4dee-bc36-5051395b5f44	https://scryfall.com/card/5ed/315/marsh-viper?utm_source=api	https://cards.scryfall.io/normal/front/b/a/ba4c0606-f9af-4dee-bc36-5051395b5f44.jpg?1687903808	Whenever this creature deals damage to a player, that player gets two poison counters. (A player with ten or more poison counters loses the game.)	
7111	Tree Elephant Beast	Forest guardian, wearing tree armor, powerful, good at crushing and defense.	6	0	6	creature		Wirewood Guardian	Creature — Elf Mutant	7.0	G	common	scg	2003-05-26	e8676b1f-e37c-4ae1-9dbe-d000369fa422	https://scryfall.com/card/scg/132/wirewood-guardian?utm_source=api	https://cards.scryfall.io/normal/front/e/8/e8676b1f-e37c-4ae1-9dbe-d000369fa422.jpg?1562536268	Forestcycling {2} ({2}, Discard this card: Search your library for a Forest card, reveal it, put it into your hand, then shuffle.)	
7112	Water Bubble Spirit	A happy water spirit creature that often floats with bubbles and can control water flow to fight.	6	0	1	creature		Spiketail Hatchling	Creature — Drake	2.0	U	common	pcy	2000-06-05	9988f0fe-a7d4-44f9-b37c-fa30014ea215	https://scryfall.com/card/pcy/49/spiketail-hatchling?utm_source=api	https://cards.scryfall.io/normal/front/9/9/9988f0fe-a7d4-44f9-b37c-fa30014ea215.jpg?1562923526	Flying (This creature can't be blocked except by creatures with flying or reach.)\nSacrifice this creature: Counter target spell unless its controller pays {1}.	
7113	Tidal Wing	Water elves active on the coast have gliding-like fins and can fly across the sky with the help of waves. It is good at controlling water flow for high-speed impact, and has a lively personality.	6	0	0	creature		Goblin Taskmaster	Creature — Goblin	1.0	R	common	ons	2002-10-07	feff65ca-aedf-4434-b701-590d600d1a0b	https://scryfall.com/card/ons/210/goblin-taskmaster?utm_source=api	https://cards.scryfall.io/normal/front/f/e/feff65ca-aedf-4434-b701-590d600d1a0b.jpg?1562955378	{1}{R}: Target Goblin creature gets +1/+0 until end of turn.\nMorph {R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)	
7114	Thunderfish	An electric fish with a bullet-like body, it swims extremely fast, and its electric fins can release high-voltage current. It is a strong fighter in underwater battles and often stuns its opponents with electric waves.	6	0	3	creature		Dream Fighter	Creature — Human Soldier	3.0	U	common	mir	1996-10-08	aec06bc9-553c-4e01-8b43-a4eeaa511b4d	https://scryfall.com/card/mir/63/dream-fighter?utm_source=api	https://cards.scryfall.io/normal/front/a/e/aec06bc9-553c-4e01-8b43-a4eeaa511b4d.jpg?1562720974	Whenever this creature blocks or becomes blocked by a creature, this creature and that creature phase out. (While they're phased out, they're treated as though they don't exist. Each one phases in before its controller untaps during their next untap step.)	
7115	Fire Tailed Beast	A flame-type dragon beast with a continuously burning tail. It lives in volcanic areas. When it moves, it will leave a trail of fire marks on the ground. It can clear out enemies with its tail of fire.	6	0	0	creature		Pardic Swordsmith	Creature — Dwarf	3.0	R	common	ody	2001-10-01	44ac622c-db04-41bf-817e-4698843e6346	https://scryfall.com/card/ody/213/pardic-swordsmith?utm_source=api	https://cards.scryfall.io/normal/front/4/4/44ac622c-db04-41bf-817e-4698843e6346.jpg?1562907512	{R}, Discard a card at random: This creature gets +2/+0 until end of turn.	
7116	Fire Tiger	A small tiger spirit with a fiery mane. Although it is small in size, it has an extremely stubborn personality. It is good at close combat and often scares away enemies with heat waves.	6	0	0	creature		Bogardan Firefiend	Creature — Elemental Spirit	3.0	R	common	wth	1997-06-09	80ff9650-d25f-4c6b-b96e-794b50af3f14	https://scryfall.com/card/wth/91/bogardan-firefiend?utm_source=api	https://cards.scryfall.io/normal/front/8/0/80ff9650-d25f-4c6b-b96e-794b50af3f14.jpg?1562801853	When this creature dies, it deals 2 damage to target creature.	
7117	Fire Winged Dragon	A flying dragon spirit surrounded by flames, its back and tail are burning. It is good at diving in flames in the air. It is one of the rulers of the fire attribute.	6	0	9	creature		Carrion Feeder	Creature — Zombie	1.0	B	common	scg	2003-05-26	88042031-64af-4f84-85d5-95992b43aa6c	https://scryfall.com/card/scg/59/carrion-feeder?utm_source=api	https://cards.scryfall.io/normal/front/8/8/88042031-64af-4f84-85d5-95992b43aa6c.jpg?1562531649	This creature can't block.\nSacrifice a creature: Put a +1/+1 counter on this creature.	
7118	Spirit Squirrel	A small spiritual beast that is common in the forest. The leaves on its head can sense weather changes, and its tail stores seed energy. It is the closest partner to nature in the grass system.	6	0	7	creature		Gustcloak Runner	Creature — Human Soldier	1.0	W	common	ons	2002-10-07	eb227f65-9189-41ed-94a0-2aa21cad26f5	https://scryfall.com/card/ons/35/gustcloak-runner?utm_source=api	https://cards.scryfall.io/normal/front/e/b/eb227f65-9189-41ed-94a0-2aa21cad26f5.jpg?1562950998	Whenever this creature becomes blocked, you may untap it and remove it from combat.	
7119	Flamehorn Beast	A fire-based beast that lives in lava fields, with eternal flames burning on its horns. It is good at charging and spitting lava, and its attacks are both fast and destructive.	6	0	5	creature		Goblin Patrol	Creature — Goblin	1.0	R	common	usg	1998-10-12	d0fcd8d3-f159-49a1-8dd9-582ae4a0adc3	https://scryfall.com/card/usg/193/goblin-patrol?utm_source=api	https://cards.scryfall.io/normal/front/d/0/d0fcd8d3-f159-49a1-8dd9-582ae4a0adc3.jpg?1562939207	Echo {R} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)	
7120	Lava Fang	A small fire-type dragon with scorching rock fangs hidden in the corner of its mouth. It has a powerful bite and the ability to melt rocks. It is a flame hunter in the cave.	6	0	0	creature		Rogue Kavu	Creature — Kavu	2.0	R	common	inv	2000-10-02	61e1a445-129d-4bb9-a8b0-3f55e3e0bc58	https://scryfall.com/card/inv/160/rogue-kavu?utm_source=api	https://cards.scryfall.io/normal/front/6/1/61e1a445-129d-4bb9-a8b0-3f55e3e0bc58.jpg?1562914814	Whenever this creature attacks alone, it gets +2/+0 until end of turn.	
7201	Green Leaf Essence	A plant elf whose whole body is wrapped in young leaves, it can absorb sunlight and quickly restore its physical strength. It moves lightly and is a healer deep in the forest.	6	1	2	creature		Broodhatch Nantuko	Creature — Insect Druid	2.0	G	uncommon	ons	2002-10-07	38315ba3-57a0-4aa0-b1bc-4b1fcdd763d4	https://scryfall.com/card/ons/250/broodhatch-nantuko?utm_source=api	https://cards.scryfall.io/normal/front/3/8/38315ba3-57a0-4aa0-b1bc-4b1fcdd763d4.jpg?1562908205	Whenever this creature is dealt damage, you may create that many 1/1 green Insect creature tokens.\nMorph {2}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)	
7202	Winged Thunderworm	An insect spirit that can fly with electricity, its wings vibrate like thunder, has excellent maneuverability and lightning attacks, and is a lightning-quick hunter.	6	1	3	creature		Thalakos Dreamsower	Creature — Thalakos Wizard	3.0	U	uncommon	tmp	1997-10-14	d725cdc0-3a85-4722-bb13-40c336f511b6	https://scryfall.com/card/tmp/92/thalakos-dreamsower?utm_source=api	https://cards.scryfall.io/normal/front/d/7/d725cdc0-3a85-4722-bb13-40c336f511b6.jpg?1562056872	Shadow (This creature can block or be blocked by only creatures with shadow.)\nYou may choose not to untap this creature during your untap step.\nWhenever this creature deals damage to an opponent, tap target creature. That creature doesn't untap during its controller's untap step for as long as this creature remains tapped.	
7203	Flower Fairy	A fairy-type elf born among flowers, with an elegant figurine and the ability to heal pollen and hypnotize the language of flowers, she is a gentle guardian of nature.	6	1	11	creature		Crypt Rats	Creature — Rat	3.0	B	uncommon	7ed	2001-04-11	f9b2f697-01cc-4610-b4aa-cae83b38647a	https://scryfall.com/card/7ed/125/crypt-rats?utm_source=api	https://cards.scryfall.io/normal/front/f/9/f9b2f697-01cc-4610-b4aa-cae83b38647a.jpg?1562251783	{X}: This creature deals X damage to each creature and each player. Spend only black mana on X.	
7204	Flower Wing Spirit	An agile elf that often flies in the sea of flowers. Its wings are as light as petals. It is good at confusing enemies and moving quickly. It is a representative of speed and charm.	6	1	10	creature		Spiny Starfish	Creature — Starfish	3.0	U	uncommon	all	1996-06-10	c4242dda-6078-481d-a068-e7b10c873b89	https://scryfall.com/card/all/35/spiny-starfish?utm_source=api	https://cards.scryfall.io/normal/front/c/4/c4242dda-6078-481d-a068-e7b10c873b89.jpg?1562770170	{U}: Regenerate this creature.\nAt the beginning of each end step, if this creature regenerated this turn, create a 0/1 blue Starfish creature token for each time it regenerated this turn.	
7205	Hua Yunling	A flower elf who is born with fragrance. Her wings are as translucent as crystal. She can influence the emotions of others with the fragrance of flowers. She is the messenger of the melody of flowers.	6	1	10	creature		Vodalian Hypnotist	Creature — Merfolk Wizard	2.0	BU	uncommon	inv	2000-10-02	721fd877-0a28-4002-8b47-058bac4ac44d	https://scryfall.com/card/inv/84/vodalian-hypnotist?utm_source=api	https://cards.scryfall.io/normal/front/7/2/721fd877-0a28-4002-8b47-058bac4ac44d.jpg?1562917815	{2}{B}, {T}: Target player discards a card. Activate only as a sorcery.	
7206	Blue Flame Spirit	A fire elf clad in blue flames with a cold personality. He is good at controlling high-temperature green flames. He is an expert in long-range firepower combat with precise shots.	6	1	0	creature		Hyperion Blacksmith	Creature — Human Artificer	3.0	R	uncommon	leg	1994-06-01	44d499a9-fe7c-4a1a-9eb3-a7fd9f85ae08	https://scryfall.com/card/leg/152/hyperion-blacksmith?utm_source=api	https://cards.scryfall.io/normal/front/4/4/44d499a9-fe7c-4a1a-9eb3-a7fd9f85ae08.jpg?1592364504	{T}: You may tap or untap target artifact an opponent controls.	
7207	Blue Bat Beast	A rare bat beast that lives in the Cold Crystal Cave. It has an ice crystal core on its chest. It can release cold air to freeze enemies and fly at high speeds with its wings.	6	1	12	creature		Soulcatcher	Creature — Bird Soldier	2.0	W	uncommon	ody	2001-10-01	14d24d2f-699b-46d8-9353-45e6a67f99d2	https://scryfall.com/card/ody/47/soulcatcher?utm_source=api	https://cards.scryfall.io/normal/front/1/4/14d24d2f-699b-46d8-9353-45e6a67f99d2.jpg?1562898941	Flying\nWhenever a creature with flying dies, put a +1/+1 counter on this creature.	
7208	Teng Yueling	A small dragon-shaped elf covered in vines, active among the tree canopies. He moves quickly and is good at entangling enemies and resonating with nature in a fighting style.	6	1	2	creature		Wall of Mulch	Creature — Wall	2.0	G	uncommon	ons	2002-10-07	8b3b4448-50f0-4996-94a1-db9ce356d925	https://scryfall.com/card/ons/298/wall-of-mulch?utm_source=api	https://cards.scryfall.io/normal/front/8/b/8b3b4448-50f0-4996-94a1-db9ce356d925.jpg?1562927857	Defender (This creature can't attack.)\n{G}, Sacrifice a Wall: Draw a card.	
7209	Mushroom Spirit	Mushroom elves who look cute but have cunning personalities can secrete spores to disturb enemies. They often disguise themselves with cute appearances and are little traps in the forest.	6	1	6	creature		Elves of Deep Shadow	Creature — Elf Druid	1.0	BG	uncommon	drk	1994-08-01	f395278e-6d74-4f35-af9d-21bad7b19763	https://scryfall.com/card/drk/76/elves-of-deep-shadow?utm_source=api	https://cards.scryfall.io/normal/front/f/3/f395278e-6d74-4f35-af9d-21bad7b19763.jpg?1562952805	{T}: Add {B}. This creature deals 1 damage to you.	
7210	Papa crab	A naive amphibious elf with a hard back that can resist attacks. It moves slowly but has amazing defense. It likes to stay in warm streams.	6	1	1	creature		Silver Erne	Creature — Bird	4.0	U	uncommon	ice	1995-06-03	685076cc-098c-4f98-918c-0ad825eda10f	https://scryfall.com/card/ice/98/silver-erne?utm_source=api	https://cards.scryfall.io/normal/front/6/8/685076cc-098c-4f98-918c-0ad825eda10f.jpg?1587911666	Flying, trample	
7211	Flash Bubble Fox	A little fox spirit full of electricity. Its tail stores electricity. It has a lively personality. It can control thunder and lightning to carry out quick attacks. It is a lightning-quick explorer.	6	1	3	creature		Thunder Wall	Creature — Wall	3.0	U	uncommon	ice	1995-06-03	4fc5d510-c4f7-4a09-bf86-83c3fa3f8928	https://scryfall.com/card/ice/104/thunder-wall?utm_source=api	https://cards.scryfall.io/normal/front/4/f/4fc5d510-c4f7-4a09-bf86-83c3fa3f8928.jpg?1562909618	Defender (This creature can't attack.)\nFlying\n{U}: This creature gets +1/+1 until end of turn.	
7212	Amphibious Stone Spirit	Ice elves with crystal energy in their bodies live deep in mines. They are good at creating shields and reflecting energy, and are reliable partners for exploring the underground.	6	1	12	creature		Wonder	Creature — Incarnation	4.0	U	uncommon	jud	2002-05-27	44670666-9028-4b4a-a5af-a3bf35fc6a21	https://scryfall.com/card/jud/54/wonder?utm_source=api	https://cards.scryfall.io/normal/front/4/4/44670666-9028-4b4a-a5af-a3bf35fc6a21.jpg?1562629638	Flying\nAs long as this card is in your graveyard and you control an Island, creatures you control have flying.	
7213	Flash Fox	A vibrant fox elf, the flames on its tail and back will beat as it runs. Outgoing and curious, he is good at disrupting enemies with his flickering movements and is one of the most dexterous attackers in the fire system.	6	1	0	creature		Warbreak Trumpeter	Creature — Goblin	1.0	R	uncommon	lgn	2003-02-03	fc942957-1067-428c-8ee1-01f9e260efe1	https://scryfall.com/card/lgn/116/warbreak-trumpeter?utm_source=api	https://cards.scryfall.io/normal/front/f/c/fc942957-1067-428c-8ee1-01f9e260efe1.jpg?1562945961	Morph {X}{X}{R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)\nWhen this creature is turned face up, create X 1/1 red Goblin creature tokens.	
7214	Deer Leaf Beast	The grass-type deer lives deep in the forest. Its horn-like branch buds can sense the changes of the seasons, and the leaves on its surface can release healing power. It has a calm and quiet personality and is one of the spiritual beasts that protects the balance of the forest.	6	1	2	creature		Nimble Mongoose	Creature — Mongoose	1.0	G	uncommon	ody	2001-10-01	99e5ecf5-a662-4df0-a6ba-9177c62b6503	https://scryfall.com/card/ody/258/nimble-mongoose?utm_source=api	https://cards.scryfall.io/normal/front/9/9/99e5ecf5-a662-4df0-a6ba-9177c62b6503.jpg?1562923593	Shroud (This creature can't be the target of spells or abilities.)\nThreshold — This creature gets +2/+2 as long as there are seven or more cards in your graveyard.	
7301	Prokaryotic sequence·Qimi	"A mysterious artificial life form composed of blue and red energy flow, with the core number ""01"" engraved on its shoulder. Possessing extremely high data processing capabilities, he often leads actions with calmness and rationality, and also has the potential for independent evolution."	6	2	10	creature		Doomsday Specter	Creature — Specter	4.0	BU	rare	pls	2001-02-05	85206cc1-5484-40c6-b11d-b8d6fad4fc5c	https://scryfall.com/card/pls/103/doomsday-specter?utm_source=api	https://cards.scryfall.io/normal/front/8/5/85206cc1-5484-40c6-b11d-b8d6fad4fc5c.jpg?1562923103	Flying\nWhen this creature enters, return a blue or black creature you control to its owner's hand.\nWhenever this creature deals combat damage to a player, look at that player's hand and choose a card from it. The player discards that card.	
7302	Ni Feng Girl Liyin	An alien agent from the electronic space, wearing a neon armor and having malfunction signals reflected in his eyes. The fighting style is sharp and fast, and he is good at digital cutting and information penetration. He is an awakener who resists the system.	6	2	11	creature		Chicken à la King	Creature — Bird Noble	3.0	U	rare	ugl	1998-08-11	3fcefcab-8988-47e8-89bb-9b76f14c9d8b	https://scryfall.com/card/ugl/17/chicken-%C3%A0-la-king?utm_source=api	https://cards.scryfall.io/normal/front/3/f/3fcefcab-8988-47e8-89bb-9b76f14c9d8b.jpg?1562799089	Whenever a 6 is rolled on a six-sided die, put a +1/+1 counter on each Bird. (You may roll dice only when instructed to.)\nTap an untapped Bird you control: Roll a six-sided die. (Like now.)	
7303	Shadow Ember	A flaming dragon born from the lava abyss, its body is as black as iron rock, and its wings are burning with eternal fire. The roar can shatter mountains and is a symbol of destruction and rebirth.	6	2	9	creature		Femeref Enchantress	Creature — Human Druid	2.0	GW	rare	vis	1997-02-03	20ba72c7-7957-4d02-b41e-c0132fe1f2e6	https://scryfall.com/card/vis/129/femeref-enchantress?utm_source=api	https://cards.scryfall.io/normal/front/2/0/20ba72c7-7957-4d02-b41e-c0132fe1f2e6.jpg?1587913137	Whenever an enchantment is put into a graveyard from the battlefield, draw a card.	
7304	Sugar Horse	This pony spirit animal lives in the Candy Valley. It has a mane as fluffy as sugar candies and a gentle personality. It is the favorite companion of children. Sugar energy stored in the body can resolve toxins and negative states.	6	2	7	creature		True Believer	Creature — Human Cleric	2.0	W	rare	ons	2002-10-07	4289bdcb-6eea-458f-a4eb-89e26264673a	https://scryfall.com/card/ons/57/true-believer?utm_source=api	https://cards.scryfall.io/normal/front/4/2/4289bdcb-6eea-458f-a4eb-89e26264673a.jpg?1562910674	You have shroud. (You can't be the target of spells or abilities.)	
7305	Bubble Chirp	The baby shark is full of bubble energy and has a cheerful personality, always making bubbles to express his emotions. It is the first choice elf for introductory trainers of the water system.	6	2	1	creature		Psionic Entity	Creature — Illusion	5.0	U	rare	4ed	1995-04-01	6641a587-c066-4f0a-a951-b91d3f749eb2	https://scryfall.com/card/4ed/95/psionic-entity?utm_source=api	https://cards.scryfall.io/normal/front/6/6/6641a587-c066-4f0a-a951-b91d3f749eb2.jpg?1559604131	{T}: This creature deals 2 damage to any target and 3 damage to itself.	
7306	Blazing Wolf Split	A strong and flexible werewolf warrior, he is good at combining fire and melee combat to carry out rapid and continuous attacks.	6	2	7	creature		Mirri, Cat Warrior	Legendary Creature — Cat Warrior	3.0	G	rare	exo	1998-06-15	6d1682dd-5a99-4bee-a2c2-c8735047e1a9	https://scryfall.com/card/exo/114/mirri-cat-warrior?utm_source=api	https://cards.scryfall.io/normal/front/6/d/6d1682dd-5a99-4bee-a2c2-c8735047e1a9.jpg?1562087849	First strike, forestwalk, vigilance (This creature deals combat damage before creatures without first strike, it can't be blocked as long as defending player controls a Forest, and attacking doesn't cause this creature to tap.)	
7307	Frost Sky Wings	"The ice dragon soars above the extremely cold clouds. Its body is condensed by crystal frost, and it can freeze everything when it flaps its wings. Calm and noble, he is often called the ""King of the North""."	6	2	9	creature		B.F.M. (Big Furry Monster)	Creature — The Biggest, Baddest, Nastiest,	15.0	B	rare	ugl	1998-08-11	a9f9c279-e382-4feb-9575-196e7cf5d7dc	https://scryfall.com/card/ugl/28/bfm-(big-furry-monster)?utm_source=api	https://cards.scryfall.io/normal/front/a/9/a9f9c279-e382-4feb-9575-196e7cf5d7dc.jpg?1562799139	You must cast both B.F.M. cards to put\nleaves the battlefield, sacrifice the other.\nB.F.M. can't be blocked except by three or	
7308	Burning Shadow	A familiar born from ashes, it likes to sleep in hot places.	6	2	0	creature		Molten Hydra	Creature — Hydra	2.0	R	rare	ulg	1999-02-15	95234b29-9ac8-4200-b42d-9653ba51b010	https://scryfall.com/card/ulg/85/molten-hydra?utm_source=api	https://cards.scryfall.io/normal/front/9/5/95234b29-9ac8-4200-b42d-9653ba51b010.jpg?1562863748	{1}{R}{R}: Put a +1/+1 counter on this creature.\n{T}, Remove all +1/+1 counters from this creature: It deals damage to any target equal to the number of +1/+1 counters removed this way.	
7309	Charming Moon Spirit	A mysterious spirit that appears under the moonlight, with a calm and charming personality. Good at using moon shadow magic.	6	2	11	creature		Troublesome Spirit	Creature — Spirit	4.0	U	rare	pcy	2000-06-05	23d7e856-6852-4b97-ae0e-a4becdfc8166	https://scryfall.com/card/pcy/52/troublesome-spirit?utm_source=api	https://cards.scryfall.io/normal/front/2/3/23d7e856-6852-4b97-ae0e-a4becdfc8166.jpg?1562901633	Flying\nAt the beginning of your end step, tap all lands you control.	
7310	Star Jumping Monkey	An energetic monkey adventurer who always wears goggles and a backpack and dreams of exploring the universe. Possessing extremely high mobility and star energy control capabilities, he is a star player in speed-based combat.	6	2	7	creature		Seton, Krosan Protector	Legendary Creature — Centaur Druid	3.0	G	rare	ody	2001-10-01	641a3bae-9146-4e70-862a-86a56f7c3816	https://scryfall.com/card/ody/267/seton-krosan-protector?utm_source=api	https://cards.scryfall.io/normal/front/6/4/641a3bae-9146-4e70-862a-86a56f7c3816.jpg?1562913548	Tap an untapped Druid you control: Add {G}.	
7311	Rock Beast	An armored beast with a body that flows like lava. Its arms are heavy and powerful, and it is good at crushing rocks and enemy formations. The heart of the rock vein is always burning in his body, and he is the overlord deep in the mine.	6	2	5	creature		Lavaborn Muse	Creature — Spirit	4.0	R	rare	lgn	2003-02-03	4cbc94fb-9e3f-4075-bb6a-8f04862dc585	https://scryfall.com/card/lgn/105/lavaborn-muse?utm_source=api	https://cards.scryfall.io/normal/front/4/c/4cbc94fb-9e3f-4075-bb6a-8f04862dc585.jpg?1562910527	At the beginning of each opponent's upkeep, if that player has two or fewer cards in hand, this creature deals 3 damage to that player.	
7312	Jumping Girl Korra	A fighting girl whose weapons are heartbeat and rhythm, she releases explosive punches based on the rhythm. Full of energy and dexterity, he is the rhythm star who never tires in battle.	6	2	3	creature		Canyon Drake	Creature — Drake	4.0	R	rare	tmp	1997-10-14	22f84143-5912-43ca-a274-f26ed0dbadd0	https://scryfall.com/card/tmp/166/canyon-drake?utm_source=api	https://cards.scryfall.io/normal/front/2/2/22f84143-5912-43ca-a274-f26ed0dbadd0.jpg?1562052811	Flying\n{1}, Discard a card at random: This creature gets +2/+0 until end of turn.	
7313	Thunder Explosion Charge·Wei Ming	The electric light turns into a fist, and the lightning turns into an assault!	6	2	3	creature		Wood Sage	Creature — Human Druid	2.0	GU	rare	tmp	1997-10-14	4b073ac1-be1b-49c0-98b4-bf8165e2f872	https://scryfall.com/card/tmp/275/wood-sage?utm_source=api	https://cards.scryfall.io/normal/front/4/b/4b073ac1-be1b-49c0-98b4-bf8165e2f872.jpg?1562053776	{T}: Choose a creature card name. Reveal the top four cards of your library and put all of them with that name into your hand. Put the rest into your graveyard.	
7314	Pointed Crest Worm	2025 Christmas Commemorative Edition	6	2	4	creature	christmas	Fallen Angel	Creature — Angel	5.0	B	rare	7ed	2001-04-11	612ecb2c-e732-40cc-9e92-d18b80a26c4c	https://scryfall.com/card/7ed/134/fallen-angel?utm_source=api	https://cards.scryfall.io/normal/front/6/1/612ecb2c-e732-40cc-9e92-d18b80a26c4c.jpg?1562238630	Flying\nSacrifice a creature: This creature gets +2/+1 until end of turn.	
7315	Gingerbread Frosting	can use magic to create cookies!	6	2	10	creature		Wall of Kelp	Creature — Plant Wall	2.0	U	rare	hml	1995-10-01	52ff5051-e24b-4453-aaae-ed4f2bf213ab	https://scryfall.com/card/hml/40/wall-of-kelp?utm_source=api	https://cards.scryfall.io/normal/front/5/2/52ff5051-e24b-4453-aaae-ed4f2bf213ab.jpg?1562587284	Defender (This creature can't attack.)\n{U}{U}, {T}: Create a 0/1 blue Plant Wall creature token with defender named Kelp.	
7316	Xue Lingling	With such a big kitchen knife, he must be a chef.	6	2	12	creature		Zhao Zilong, Tiger General	Legendary Creature — Human Soldier Warrior	5.0	W	rare	ptk	1999-05-01	2d16cf1d-a7c3-4038-a648-299c1bedae99	https://scryfall.com/card/ptk/33/zhao-zilong-tiger-general?utm_source=api	https://cards.scryfall.io/normal/front/2/d/2d16cf1d-a7c3-4038-a648-299c1bedae99.jpg?1562256056	Horsemanship (This creature can't be blocked except by creatures with horsemanship.)\nWhenever Zhao Zilong blocks, it gets +1/+1 until end of turn.	
7317	Haima Star	Many children like the stars that shine brightly on the bottom of the sea.	6	2	1	creature		Dakkon Blackblade	Legendary Creature — Human Warrior	6.0	BUW	rare	chr	1995-07-01	4874388e-0227-4b89-a986-d86c14482c81	https://scryfall.com/card/chr/75/dakkon-blackblade?utm_source=api	https://cards.scryfall.io/normal/front/4/8/4874388e-0227-4b89-a986-d86c14482c81.jpg?1594065427	Dakkon Blackblade's power and toughness are each equal to the number of lands you control.	
7318	Tuanlumon	Carrying a huge ball of hair on his back, he is good at sewing wool into various things using superb textile skills.	6	2	2	creature		Elvish Farmer	Creature — Elf	2.0	G	rare	fem	1994-11-01	40a9710e-b2f8-4746-8640-d450f58a6e49	https://scryfall.com/card/fem/66/elvish-farmer?utm_source=api	https://cards.scryfall.io/normal/front/4/0/40a9710e-b2f8-4746-8640-d450f58a6e49.jpg?1562906881	At the beginning of your upkeep, put a spore counter on this creature.\nRemove three spore counters from this creature: Create a 1/1 green Saproling creature token.\nSacrifice a Saproling: You gain 2 life.	
7319	Zandalar Dragon	The god worshiped in the annual Zandalari festival is said to be able to protect the health of animals and children.	6	2	9	creature		Anaba Spirit Crafter	Creature — Minotaur Shaman	4.0	R	rare	hml	1995-10-01	e9aaabc2-1dab-4f9c-8ed3-60bc1aa995ba	https://scryfall.com/card/hml/68/anaba-spirit-crafter?utm_source=api	https://cards.scryfall.io/normal/front/e/9/e9aaabc2-1dab-4f9c-8ed3-60bc1aa995ba.jpg?1587856909	Minotaur creatures get +1/+0.	
7401	Bubble Fin Beast	"The Bubblefin is a soft-bodied, jellyfish-like, slippery creature with a purple-blue body, a peculiar snail-shaped ""horn"" and an exaggerated single-eyed expression. Despite its funny appearance, Bubblefin is actually very intelligent and full of emotions, often using exaggerated movements to attract the attention of its companions."	6	3	11	creature		Xiahou Dun, the One-Eyed	Legendary Creature — Human Soldier	4.0	B	rare	ptk	1999-05-01	91bed8a9-ede6-4fdc-966e-d1e4261c68e4	https://scryfall.com/card/ptk/92/xiahou-dun-the-one-eyed?utm_source=api	https://cards.scryfall.io/normal/front/9/1/91bed8a9-ede6-4fdc-966e-d1e4261c68e4.jpg?1562257050	Horsemanship (This creature can't be blocked except by creatures with horsemanship.)\nSacrifice Xiahou Dun: Return target black card from your graveyard to your hand. Activate only during your turn, before attackers are declared.	
7402	Runbo Whale	It looks like a combination of a whale and a seal, and often carries a green little friend in its belly. They live in warm shallow waters or coastal areas and feed on aquatic plants and plankton.	6	3	1	creature	christmas	Time Elemental	Creature — Elemental	3.0	U	rare	5ed	1997-03-24	011b1e44-776a-44b9-a976-777e49ae628e	https://scryfall.com/card/5ed/129/time-elemental?utm_source=api	https://cards.scryfall.io/normal/front/0/1/011b1e44-776a-44b9-a976-777e49ae628e.jpg?1562588739	When this creature attacks or blocks, at end of combat, sacrifice it and it deals 5 damage to you.\n{2}{U}{U}, {T}: Return target permanent that isn't enchanted to its owner's hand.	
